route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"784",1523_SO,1523_32811,"Prądnik Czerwony P+R",,1,SO_784-03_7,902478,0,0
"784",1522_SO,1522_10083,"Orzeszkowej",,0,SO_784-03_8,901424,0,0
"784",1523_SO,1523_32816,"Orzeszkowej",,0,SO_784-03_8,902479,0,0
"784",1522_SO,1522_10085,"Prądnik Czerwony P+R",,1,SO_784-03_9,901425,0,0
"784",1523_SO,1523_32820,"Prądnik Czerwony P+R",,1,SO_784-03_9,902478,0,0
"784",1522_SO,1522_10088,"Orzeszkowej",,0,SO_784-03_10,901424,0,0
"784",1523_SO,1523_32824,"Orzeszkowej",,0,SO_784-03_10,902479,0,0
"784",1522_SO,1522_10090,"Prądnik Czerwony P+R",,1,SO_784-03_11,901425,0,0
"784",1523_SO,1523_32830,"Prądnik Czerwony P+R",,1,SO_784-03_11,902478,0,0
"784",1522_SO,1522_10092,"Orzeszkowej",,0,SO_784-03_12,901424,0,0
"784",1523_SO,1523_32833,"Orzeszkowej",,0,SO_784-03_12,902479,0,0
"784",1522_SO,1522_10094,"Prądnik Czerwony P+R",,1,SO_784-03_13,901425,0,0
"784",1523_SO,1523_32836,"Prądnik Czerwony P+R",,1,SO_784-03_13,902478,0,0
"784",1522_SO,1522_10096,"Orzeszkowej",,0,SO_784-03_14,901424,0,0
"784",1523_SO,1523_32840,"Orzeszkowej",,0,SO_784-03_14,902479,0,0
"784",1522_SO,1522_10097,"Prądnik Czerwony P+R",,1,SO_784-03_15,901425,0,0
"784",1523_SO,1523_32844,"Prądnik Czerwony P+R",,1,SO_784-03_15,902478,0,0
"784",1522_SO,1522_10100,"Orzeszkowej",,0,SO_784-03_16,901424,0,0
"784",1523_SO,1523_32849,"Orzeszkowej",,0,SO_784-03_16,902479,0,0
"784",1522_SO,1522_10102,"Prądnik Czerwony P+R",,1,SO_784-03_17,901425,0,0
"784",1523_SO,1523_32852,"Prądnik Czerwony P+R",,1,SO_784-03_17,902478,0,0
"784",1522_SO,1522_10104,"Orzeszkowej",,0,SO_784-03_18,901424,0,0
"784",1523_SO,1523_32858,"Orzeszkowej",,0,SO_784-03_18,902479,0,0
"784",1522_SO,1522_10105,"Prądnik Czerwony P+R",,1,SO_784-03_19,901425,0,0
"784",1523_SO,1523_32860,"Prądnik Czerwony P+R",,1,SO_784-03_19,902478,0,0
"784",1522_SO,1522_10107,"Orzeszkowej",,0,SO_784-03_20,901424,0,0
"784",1523_SO,1523_32865,"Orzeszkowej",,0,SO_784-03_20,902479,0,0
"784",1522_SO,1522_10108,"Prądnik Czerwony P+R",,1,SO_784-03_21,901425,0,0
"784",1523_SO,1523_32868,"Prądnik Czerwony P+R",,1,SO_784-03_21,902478,0,0
"784",1522_SO,1522_10109,"Orzeszkowej",,0,SO_784-03_22,901424,0,0
"784",1523_SO,1523_32872,"Orzeszkowej",,0,SO_784-03_22,902479,0,0
"784",1522_SO,1522_10110,"Prądnik Czerwony P+R",,1,SO_784-03_23,901425,0,0
"784",1523_SO,1523_32878,"Prądnik Czerwony P+R",,1,SO_784-03_23,902478,0,0
"784",1522_SO,1522_10111,"Orzeszkowej",,0,SO_784-03_24,901424,0,0
"784",1523_SO,1523_32882,"Orzeszkowej",,0,SO_784-03_24,902479,0,0
"784",1522_SO,1522_10113,"Prądnik Czerwony P+R",,1,SO_784-03_25,901425,0,0
"784",1523_SO,1523_32884,"Prądnik Czerwony P+R",,1,SO_784-03_25,902478,0,0
"784",1522_SO,1522_10115,"Orzeszkowej",,0,SO_784-03_26,901424,0,0
"784",1523_SO,1523_32889,"Orzeszkowej",,0,SO_784-03_26,902479,0,0
"784",1522_SO,1522_10116,"Prądnik Czerwony P+R",,1,SO_784-03_27,901425,0,0
"784",1523_SO,1523_32894,"Prądnik Czerwony P+R",,1,SO_784-03_27,902478,0,0
"784",1522_SO,1522_9708,"Orzeszkowej",,0,SO_784-04_2,901424,0,0
"784",1523_SO,1523_32905,"Orzeszkowej",,0,SO_784-04_2,902479,0,0
"784",1522_SO,1522_9711,"Prądnik Czerwony P+R",,1,SO_784-04_3,901425,0,0
"784",1523_SO,1523_32910,"Prądnik Czerwony P+R",,1,SO_784-04_3,902478,0,0
"784",1522_SO,1522_9714,"Orzeszkowej",,0,SO_784-04_4,901424,0,0
"784",1523_SO,1523_32911,"Orzeszkowej",,0,SO_784-04_4,902479,0,0
"784",1522_SO,1522_9717,"Prądnik Czerwony P+R",,1,SO_784-04_5,901425,0,0
"784",1523_SO,1523_32915,"Prądnik Czerwony P+R",,1,SO_784-04_5,902478,0,0
"784",1522_SO,1522_9720,"Orzeszkowej",,0,SO_784-04_6,901424,0,0
"784",1523_SO,1523_32921,"Orzeszkowej",,0,SO_784-04_6,902479,0,0
"784",1522_SO,1522_9723,"Prądnik Czerwony P+R",,1,SO_784-04_7,901425,0,0
"784",1523_SO,1523_32924,"Prądnik Czerwony P+R",,1,SO_784-04_7,902478,0,0
"784",1522_SO,1522_9726,"Orzeszkowej",,0,SO_784-04_8,901424,0,0
"784",1523_SO,1523_32928,"Orzeszkowej",,0,SO_784-04_8,902479,0,0
"784",1522_SO,1522_9729,"Prądnik Czerwony P+R",,1,SO_784-04_9,901425,0,0
"784",1523_SO,1523_32933,"Prądnik Czerwony P+R",,1,SO_784-04_9,902478,0,0
"784",1522_SO,1522_9732,"Orzeszkowej",,0,SO_784-04_10,901424,0,0
"784",1523_SO,1523_32937,"Orzeszkowej",,0,SO_784-04_10,902479,0,0
"784",1522_SO,1522_9735,"Prądnik Czerwony P+R",,1,SO_784-04_11,901425,0,0
"784",1523_SO,1523_32941,"Prądnik Czerwony P+R",,1,SO_784-04_11,902478,0,0
"784",1522_SO,1522_9738,"Orzeszkowej",,0,SO_784-04_12,901424,0,0
"784",1523_SO,1523_32946,"Orzeszkowej",,0,SO_784-04_12,902479,0,0
"784",1522_SO,1522_9741,"Prądnik Czerwony P+R",,1,SO_784-04_13,901425,0,0
"784",1523_SO,1523_32949,"Prądnik Czerwony P+R",,1,SO_784-04_13,902478,0,0
"784",1522_SO,1522_9745,"Orzeszkowej",,0,SO_784-04_14,901424,0,0
"784",1523_SO,1523_32952,"Orzeszkowej",,0,SO_784-04_14,902479,0,0
"784",1522_SO,1522_9748,"Prądnik Czerwony P+R",,1,SO_784-04_15,901425,0,0
"784",1523_SO,1523_32962,"Prądnik Czerwony P+R",,1,SO_784-04_15,902478,0,0
"101",1522_SW,1522_37334,"Kopiec Kościuszki",,0,SW_101-01_2,901245,0,0
"101",1523_SW,1523_1350,"Kopiec Kościuszki",,0,SW_101-01_2,903079,0,0
"100",1522_SW,1522_37337,"Plac Na Stawach",,1,SW_101-01_3,901047,0,0
"100",1523_SW,1523_1352,"Plac Na Stawach",,1,SW_101-01_3,902997,0,0
"100",1522_SW,1522_37342,"Kopiec Kościuszki",,0,SW_101-01_4,901046,0,0
"100",1523_SW,1523_1355,"Kopiec Kościuszki",,0,SW_101-01_4,902996,0,0
"101",1522_SW,1522_37345,"Os. Podwawelskie",,1,SW_101-01_5,901246,0,0
"101",1523_SW,1523_1359,"Os. Podwawelskie",,1,SW_101-01_5,903078,0,0
"101",1522_SW,1522_37346,"Kopiec Kościuszki",,0,SW_101-01_6,901245,0,0
"101",1523_SW,1523_1363,"Kopiec Kościuszki",,0,SW_101-01_6,903079,0,0
"100",1522_SW,1522_37350,"Plac Na Stawach",,1,SW_101-01_7,901047,0,0
"100",1523_SW,1523_1367,"Plac Na Stawach",,1,SW_101-01_7,902997,0,0
"100",1522_SW,1522_37354,"Kopiec Kościuszki",,0,SW_101-01_8,901046,0,0
"100",1523_SW,1523_1371,"Kopiec Kościuszki",,0,SW_101-01_8,902996,0,0
"101",1522_SW,1522_37356,"Os. Podwawelskie",,1,SW_101-01_9,901246,0,0
"101",1523_SW,1523_1375,"Os. Podwawelskie",,1,SW_101-01_9,903078,0,0
"101",1522_SW,1522_37359,"Kopiec Kościuszki",,0,SW_101-01_10,901245,0,0
"101",1523_SW,1523_1379,"Kopiec Kościuszki",,0,SW_101-01_10,903079,0,0
"100",1522_SW,1522_37363,"Plac Na Stawach",,1,SW_101-01_11,901047,0,0
"100",1523_SW,1523_1383,"Plac Na Stawach",,1,SW_101-01_11,902997,0,0
"100",1522_SW,1522_37365,"Kopiec Kościuszki",,0,SW_101-01_12,901046,0,0
"100",1523_SW,1523_1387,"Kopiec Kościuszki",,0,SW_101-01_12,902996,0,0
"101",1522_SW,1522_37369,"Os. Podwawelskie",,1,SW_101-01_13,901246,0,0
"101",1523_SW,1523_1392,"Os. Podwawelskie",,1,SW_101-01_13,903078,0,0
"101",1522_SW,1522_37370,"Kopiec Kościuszki",,0,SW_101-01_14,901245,0,0
"101",1523_SW,1523_1396,"Kopiec Kościuszki",,0,SW_101-01_14,903079,0,0
"100",1522_SW,1522_37373,"Plac Na Stawach",,1,SW_101-01_15,901047,0,0
"100",1523_SW,1523_1401,"Plac Na Stawach",,1,SW_101-01_15,902997,0,0
"100",1522_SW,1522_37376,"Kopiec Kościuszki",,0,SW_101-01_16,901046,0,0
"100",1523_SW,1523_1405,"Kopiec Kościuszki",,0,SW_101-01_16,902996,0,0
"101",1522_SW,1522_37379,"Os. Podwawelskie",,1,SW_101-01_17,901246,0,0
"101",1523_SW,1523_1409,"Os. Podwawelskie",,1,SW_101-01_17,903078,0,0
"101",1522_SW,1522_37383,"Kopiec Kościuszki",,0,SW_101-01_18,901245,0,0
"101",1523_SW,1523_1413,"Kopiec Kościuszki",,0,SW_101-01_18,903079,0,0
"100",1522_SW,1522_37385,"Plac Na Stawach",,1,SW_101-01_19,901047,0,0
"100",1523_SW,1523_1417,"Plac Na Stawach",,1,SW_101-01_19,902997,0,0
"100",1522_SW,1522_37388,"Kopiec Kościuszki",,0,SW_101-01_20,901046,0,0
"100",1523_SW,1523_1421,"Kopiec Kościuszki",,0,SW_101-01_20,902996,0,0
"101",1522_SW,1522_37391,"Os. Podwawelskie",,1,SW_101-01_21,901246,0,0
"101",1523_SW,1523_1425,"Os. Podwawelskie",,1,SW_101-01_21,903078,0,0
"101",1522_SW,1522_37395,"Kopiec Kościuszki",,0,SW_101-01_22,901245,0,0
"101",1523_SW,1523_1429,"Kopiec Kościuszki",,0,SW_101-01_22,903079,0,0
"100",1522_SW,1522_37397,"Plac Na Stawach",,1,SW_101-01_23,901047,0,0
"100",1523_SW,1523_1433,"Plac Na Stawach",,1,SW_101-01_23,902997,0,0
"100",1522_SW,1522_37402,"Kopiec Kościuszki",,0,SW_101-01_24,901046,0,0
"100",1523_SW,1523_1437,"Kopiec Kościuszki",,0,SW_101-01_24,902996,0,0
"101",1522_SW,1522_37403,"Os. Podwawelskie",,1,SW_101-01_25,901246,0,0
"101",1523_SW,1523_1441,"Os. Podwawelskie",,1,SW_101-01_25,903078,0,0
"101",1522_SW,1522_37406,"Kopiec Kościuszki",,0,SW_101-01_26,901245,0,0
"101",1523_SW,1523_1445,"Kopiec Kościuszki",,0,SW_101-01_26,903079,0,0
"100",1522_SW,1522_37409,"Plac Na Stawach",,1,SW_101-01_27,901047,0,0
"100",1523_SW,1523_1449,"Plac Na Stawach",,1,SW_101-01_27,902997,0,0
"100",1522_SW,1522_37413,"Kopiec Kościuszki",,0,SW_101-01_28,901046,0,0
"100",1523_SW,1523_1453,"Kopiec Kościuszki",,0,SW_101-01_28,902996,0,0
"101",1522_SW,1522_37416,"Os. Podwawelskie",,1,SW_101-01_29,901246,0,0
"101",1523_SW,1523_1457,"Os. Podwawelskie",,1,SW_101-01_29,903078,0,0
"101",1522_SW,1522_37419,"Kopiec Kościuszki",,0,SW_101-01_30,901245,0,0
"101",1523_SW,1523_1461,"Kopiec Kościuszki",,0,SW_101-01_30,903079,0,0
"100",1522_SW,1522_37422,"Plac Na Stawach",,1,SW_101-01_31,901047,0,0
"100",1523_SW,1523_1465,"Plac Na Stawach",,1,SW_101-01_31,902997,0,0
"100",1522_SW,1522_37425,"Kopiec Kościuszki",,0,SW_101-01_32,901046,0,0
"100",1523_SW,1523_1469,"Kopiec Kościuszki",,0,SW_101-01_32,902996,0,0
"101",1522_SW,1522_37428,"Os. Podwawelskie",,1,SW_101-01_33,901246,0,0
"101",1523_SW,1523_1473,"Os. Podwawelskie",,1,SW_101-01_33,903078,0,0
"101",1522_SW,1522_37432,"Kopiec Kościuszki",,0,SW_101-01_34,901245,0,0
"101",1523_SW,1523_1477,"Kopiec Kościuszki",,0,SW_101-01_34,903079,0,0
"100",1522_SW,1522_37435,"Plac Na Stawach",,1,SW_101-01_35,901047,0,0
"100",1523_SW,1523_1484,"Plac Na Stawach",,1,SW_101-01_35,902997,0,0
"100",1522_SW,1522_37437,"Kopiec Kościuszki",,0,SW_101-01_36,901046,0,0
"100",1523_SW,1523_1485,"Kopiec Kościuszki",,0,SW_101-01_36,902996,0,0
"101",1522_SW,1522_37439,"Os. Podwawelskie",,1,SW_101-01_37,901246,0,0
"101",1523_SW,1523_1492,"Os. Podwawelskie",,1,SW_101-01_37,903078,0,0
"101",1522_SW,1522_37443,"Kopiec Kościuszki",,0,SW_101-01_38,901245,0,0
"101",1523_SW,1523_1495,"Kopiec Kościuszki",,0,SW_101-01_38,903079,0,0
"100",1522_SW,1522_37445,"Plac Na Stawach",,1,SW_101-01_39,901047,0,0
"100",1523_SW,1523_1500,"Plac Na Stawach",,1,SW_101-01_39,902997,0,0
"100",1522_SW,1522_37448,"Kopiec Kościuszki",,0,SW_101-01_40,901046,0,0
"100",1523_SW,1523_1504,"Kopiec Kościuszki",,0,SW_101-01_40,902996,0,0
"101",1522_SW,1522_37452,"Os. Podwawelskie",,1,SW_101-01_41,901246,0,0
"101",1523_SW,1523_1508,"Os. Podwawelskie",,1,SW_101-01_41,903078,0,0
"101",1522_SW,1522_37456,"Kopiec Kościuszki",,0,SW_101-01_42,901245,0,0
"101",1523_SW,1523_1512,"Kopiec Kościuszki",,0,SW_101-01_42,903079,0,0
"100",1522_SW,1522_37459,"Plac Na Stawach",,1,SW_101-01_43,901047,0,0
"100",1523_SW,1523_1516,"Plac Na Stawach",,1,SW_101-01_43,902997,0,0
"100",1522_SW,1522_37461,"Kopiec Kościuszki",,0,SW_101-01_44,901046,0,0
"100",1523_SW,1523_1520,"Kopiec Kościuszki",,0,SW_101-01_44,902996,0,0
"101",1522_SW,1522_37465,"Os. Podwawelskie",,1,SW_101-01_45,901246,0,0
"101",1523_SW,1523_1524,"Os. Podwawelskie",,1,SW_101-01_45,903078,0,0
"101",1522_SW,1522_37467,"Kopiec Kościuszki",,0,SW_101-01_46,901245,0,0
"101",1523_SW,1523_1528,"Kopiec Kościuszki",,0,SW_101-01_46,903079,0,0
"100",1522_SW,1522_37470,"Plac Na Stawach",,1,SW_101-01_47,901047,0,0
"100",1523_SW,1523_1532,"Plac Na Stawach",,1,SW_101-01_47,902997,0,0
"100",1522_SW,1522_37474,"Kopiec Kościuszki",,0,SW_101-01_48,901046,0,0
"100",1523_SW,1523_1538,"Kopiec Kościuszki",,0,SW_101-01_48,902996,0,0
"101",1522_SW,1522_37476,"Os. Podwawelskie",,1,SW_101-01_49,901246,0,0
"101",1523_SW,1523_1542,"Os. Podwawelskie",,1,SW_101-01_49,903078,0,0
"101",1522_SW,1522_37480,"Kopiec Kościuszki",,0,SW_101-01_50,901245,0,0
"101",1523_SW,1523_1546,"Kopiec Kościuszki",,0,SW_101-01_50,903079,0,0
"100",1522_SW,1522_37483,"Plac Na Stawach",,1,SW_101-01_51,901047,0,0
"100",1523_SW,1523_1550,"Plac Na Stawach",,1,SW_101-01_51,902997,0,0
"100",1522_SW,1522_37485,"Kopiec Kościuszki",,0,SW_101-01_52,901046,0,0
"100",1523_SW,1523_1554,"Kopiec Kościuszki",,0,SW_101-01_52,902996,0,0
"101",1522_SW,1522_37489,"Os. Podwawelskie",,1,SW_101-01_53,901246,0,0
"101",1523_SW,1523_1559,"Os. Podwawelskie",,1,SW_101-01_53,903078,0,0
"101",1522_SW,1522_37491,"Kopiec Kościuszki",,0,SW_101-01_54,901245,0,0
"101",1523_SW,1523_1564,"Kopiec Kościuszki",,0,SW_101-01_54,903079,0,0
"100",1522_SW,1522_37494,"Plac Na Stawach",,1,SW_101-01_55,901047,0,0
"100",1523_SW,1523_1568,"Plac Na Stawach",,1,SW_101-01_55,902997,0,0
"103",1522_SW,1522_36986,"Lesisko",,0,SW_103-01_2,901091,0,0
"103",1523_SW,1523_1193,"Lesisko",,0,SW_103-01_2,902696,0,0
"103",1522_SW,1522_36987,"Aleja Przyjaźni",,1,SW_103-01_3,901085,0,0
"103",1523_SW,1523_1197,"Aleja Przyjaźni",,1,SW_103-01_3,902691,0,0
"103",1522_SW,1522_36990,"Lesisko",,0,SW_103-01_4,901087,0,0
"103",1523_SW,1523_1200,"Lesisko",,0,SW_103-01_4,902690,0,0
"103",1522_SW,1522_36993,"Aleja Przyjaźni",,1,SW_103-01_5,901085,0,0
"103",1523_SW,1523_1204,"Aleja Przyjaźni",,1,SW_103-01_5,902691,0,0
"103",1522_SW,1522_36996,"Lesisko",,0,SW_103-01_6,901087,0,0
"103",1523_SW,1523_1208,"Lesisko",,0,SW_103-01_6,902690,0,0
"103",1522_SW,1522_36999,"Aleja Przyjaźni",,1,SW_103-01_7,901085,0,0
"103",1523_SW,1523_1213,"Aleja Przyjaźni",,1,SW_103-01_7,902691,0,0
"103",1522_SW,1522_37002,"Lesisko",,0,SW_103-01_8,901087,0,0
"103",1523_SW,1523_1216,"Lesisko",,0,SW_103-01_8,902690,0,0
"103",1522_SW,1522_37007,"Aleja Przyjaźni",,1,SW_103-01_9,901085,0,0
"103",1523_SW,1523_1221,"Aleja Przyjaźni",,1,SW_103-01_9,902691,0,0
"103",1522_SW,1522_37009,"Lesisko",,0,SW_103-01_10,901087,0,0
"103",1523_SW,1523_1224,"Lesisko",,0,SW_103-01_10,902690,0,0
"103",1522_SW,1522_37013,"Aleja Przyjaźni",,1,SW_103-01_11,901085,0,0
"103",1523_SW,1523_1228,"Aleja Przyjaźni",,1,SW_103-01_11,902691,0,0
"103",1522_SW,1522_37015,"Lesisko",,0,SW_103-01_12,901087,0,0
"103",1523_SW,1523_1233,"Lesisko",,0,SW_103-01_12,902690,0,0
"103",1522_SW,1522_37019,"Aleja Przyjaźni",,1,SW_103-01_13,901085,0,0
"103",1523_SW,1523_1236,"Aleja Przyjaźni",,1,SW_103-01_13,902691,0,0
"103",1522_SW,1522_37022,"Lesisko",,0,SW_103-01_14,901087,0,0
"103",1523_SW,1523_1239,"Lesisko",,0,SW_103-01_14,902690,0,0
"103",1522_SW,1522_37024,"Aleja Przyjaźni",,1,SW_103-01_15,901085,0,0
"103",1523_SW,1523_1244,"Aleja Przyjaźni",,1,SW_103-01_15,902691,0,0
"103",1522_SW,1522_37027,"Lesisko",,0,SW_103-01_16,901087,0,0
"103",1523_SW,1523_1249,"Lesisko",,0,SW_103-01_16,902690,0,0
"103",1522_SW,1522_37029,"Aleja Przyjaźni",,1,SW_103-01_17,901085,0,0
"103",1523_SW,1523_1254,"Aleja Przyjaźni",,1,SW_103-01_17,902691,0,0
"103",1522_SW,1522_37034,"Lesisko",,0,SW_103-01_18,901087,0,0
"103",1523_SW,1523_1256,"Lesisko",,0,SW_103-01_18,902690,0,0
"103",1522_SW,1522_37037,"Aleja Przyjaźni",,1,SW_103-01_19,901085,0,0
"103",1523_SW,1523_1261,"Aleja Przyjaźni",,1,SW_103-01_19,902691,0,0
"103",1522_SW,1522_37040,"Lesisko",,0,SW_103-01_20,901087,0,0
"103",1523_SW,1523_1266,"Lesisko",,0,SW_103-01_20,902690,0,0
"103",1522_SW,1522_37043,"Aleja Przyjaźni",,1,SW_103-01_21,901085,0,0
"103",1523_SW,1523_1267,"Aleja Przyjaźni",,1,SW_103-01_21,902691,0,0
"103",1522_SW,1522_37046,"Lesisko",,0,SW_103-01_22,901087,0,0
"103",1523_SW,1523_1273,"Lesisko",,0,SW_103-01_22,902690,0,0
"103",1522_SW,1522_37049,"Aleja Przyjaźni",,1,SW_103-01_23,901085,0,0
"103",1523_SW,1523_1276,"Aleja Przyjaźni",,1,SW_103-01_23,902691,0,0
"103",1522_SW,1522_37051,"Lesisko",,0,SW_103-01_24,901087,0,0
"103",1523_SW,1523_1279,"Lesisko",,0,SW_103-01_24,902690,0,0
"103",1522_SW,1522_37053,"Aleja Przyjaźni",,1,SW_103-01_25,901085,0,0
"103",1523_SW,1523_1283,"Aleja Przyjaźni",,1,SW_103-01_25,902691,0,0
"103",1522_SW,1522_37058,"Lesisko",,0,SW_103-01_26,901087,0,0
"103",1523_SW,1523_1288,"Lesisko",,0,SW_103-01_26,902690,0,0
"103",1522_SW,1522_37060,"Aleja Przyjaźni",,1,SW_103-01_27,901085,0,0
"103",1523_SW,1523_1293,"Aleja Przyjaźni",,1,SW_103-01_27,902691,0,0
"103",1522_SW,1522_37063,"Lesisko",,0,SW_103-01_28,901087,0,0
"103",1523_SW,1523_1296,"Lesisko",,0,SW_103-01_28,902690,0,0
"103",1522_SW,1522_37066,"Aleja Przyjaźni",,1,SW_103-01_29,901085,0,0
"103",1523_SW,1523_1300,"Aleja Przyjaźni",,1,SW_103-01_29,902691,0,0
"103",1522_SW,1522_37070,"Lesisko",,0,SW_103-01_30,901087,0,0
"103",1523_SW,1523_1304,"Lesisko",,0,SW_103-01_30,902690,0,0
"103",1522_SW,1522_37073,"Aleja Przyjaźni",,1,SW_103-01_31,901085,0,0
"103",1523_SW,1523_1308,"Aleja Przyjaźni",,1,SW_103-01_31,902691,0,0
"103",1522_SW,1522_37075,"Lesisko",,0,SW_103-01_32,901087,0,0
"103",1523_SW,1523_1312,"Lesisko",,0,SW_103-01_32,902690,0,0
"103",1522_SW,1522_37079,"Aleja Przyjaźni",,1,SW_103-01_33,901085,0,0
"103",1523_SW,1523_1316,"Aleja Przyjaźni",,1,SW_103-01_33,902691,0,0
"103",1522_SW,1522_37080,"Lesisko",,0,SW_103-01_34,901087,0,0
"103",1523_SW,1523_1319,"Lesisko",,0,SW_103-01_34,902690,0,0
"103",1522_SW,1522_37083,"Aleja Przyjaźni",,1,SW_103-01_35,901085,0,0
"103",1523_SW,1523_1323,"Aleja Przyjaźni",,1,SW_103-01_35,902691,0,0
"103",1522_SW,1522_37086,"Lesisko",,0,SW_103-01_36,901087,0,0
"103",1523_SW,1523_1327,"Lesisko",,0,SW_103-01_36,902690,0,0
"103",1522_SW,1522_37089,"Aleja Przyjaźni",,1,SW_103-01_37,901085,0,0
"103",1523_SW,1523_1331,"Aleja Przyjaźni",,1,SW_103-01_37,902691,0,0
"103",1522_SW,1522_37092,"Lesisko",,0,SW_103-01_38,901087,0,0
"103",1523_SW,1523_1336,"Lesisko",,0,SW_103-01_38,902690,0,0
"106",1522_SW,1522_37227,"Skotniki Szkoła",,0,SW_106-01_2,900874,0,0
"136",1523_SW,1523_107,"Os. Pod Fortem",,0,SW_106-01_2,902298,0,0
"106",1522_SW,1522_37229,"Łagiewniki",,1,SW_106-01_3,900873,0,0
"136",1523_SW,1523_110,"Łagiewniki",,0,SW_106-01_3,902299,0,0
"106",1522_SW,1522_37234,"Skotniki Szkoła",,0,SW_106-01_4,900874,0,0
"106",1523_SW,1523_111,"Skotniki Szkoła",,0,SW_106-01_4,902132,0,0
"106",1522_SW,1522_37236,"Łagiewniki",,1,SW_106-01_5,900873,0,0
"106",1523_SW,1523_116,"Łagiewniki",,1,SW_106-01_5,902131,0,0
"106",1522_SW,1522_37240,"Skotniki Szkoła",,0,SW_106-01_6,900874,0,0
"136",1523_SW,1523_119,"Os. Pod Fortem",,0,SW_106-01_6,902298,0,0
"106",1522_SW,1522_37242,"Łagiewniki",,1,SW_106-01_7,900873,0,0
"136",1523_SW,1523_121,"Łagiewniki",,0,SW_106-01_7,902299,0,0
"106",1522_SW,1522_37246,"Skotniki Szkoła",,0,SW_106-01_8,900874,0,0
"106",1523_SW,1523_124,"Skotniki Szkoła",,0,SW_106-01_8,902132,0,0
"106",1522_SW,1522_37248,"Łagiewniki",,1,SW_106-01_9,900873,0,0
"106",1523_SW,1523_129,"Łagiewniki",,1,SW_106-01_9,902131,0,0
"106",1522_SW,1522_37251,"Skotniki Szkoła",,0,SW_106-01_10,900874,0,0
"136",1523_SW,1523_133,"Os. Pod Fortem",,0,SW_106-01_10,902298,0,0
"106",1522_SW,1522_37253,"Łagiewniki",,1,SW_106-01_11,900873,0,0
"136",1523_SW,1523_137,"Łagiewniki",,0,SW_106-01_11,902299,0,0
"106",1522_SW,1522_37256,"Skotniki Szkoła",,0,SW_106-01_12,900874,0,0
"106",1523_SW,1523_141,"Skotniki Szkoła",,0,SW_106-01_12,902132,0,0
"106",1522_SW,1522_37259,"Łagiewniki",,1,SW_106-01_13,900873,0,0
"106",1523_SW,1523_146,"Łagiewniki",,1,SW_106-01_13,902131,0,0
"106",1522_SW,1522_37262,"Skotniki Szkoła",,0,SW_106-01_14,900874,0,0
"136",1523_SW,1523_150,"Os. Pod Fortem",,0,SW_106-01_14,902298,0,0
"106",1522_SW,1522_37267,"Łagiewniki",,1,SW_106-01_15,900873,0,0
"136",1523_SW,1523_154,"Łagiewniki",,0,SW_106-01_15,902299,0,0
"106",1522_SW,1522_37270,"Skotniki Szkoła",,0,SW_106-01_16,900874,0,0
"106",1523_SW,1523_158,"Skotniki Szkoła",,0,SW_106-01_16,902132,0,0
"106",1522_SW,1522_37273,"Łagiewniki",,1,SW_106-01_17,900873,0,0
"106",1523_SW,1523_161,"Łagiewniki",,1,SW_106-01_17,902131,0,0
"106",1522_SW,1522_37276,"Skotniki Szkoła",,0,SW_106-01_18,900874,0,0
"136",1523_SW,1523_163,"Os. Pod Fortem",,0,SW_106-01_18,902298,0,0
"106",1522_SW,1522_37279,"Łagiewniki",,1,SW_106-01_19,900873,0,0
"136",1523_SW,1523_167,"Łagiewniki",,0,SW_106-01_19,902299,0,0
"106",1522_SW,1522_37282,"Skotniki Szkoła",,0,SW_106-01_20,900874,0,0
"106",1523_SW,1523_171,"Skotniki Szkoła",,0,SW_106-01_20,902132,0,0
"106",1522_SW,1522_37285,"Łagiewniki",,1,SW_106-01_21,900873,0,0
"106",1523_SW,1523_178,"Łagiewniki",,1,SW_106-01_21,902131,0,0
"106",1522_SW,1522_37288,"Skotniki Szkoła",,0,SW_106-01_22,900874,0,0
"106",1522_SW,1522_37290,"Łagiewniki",,1,SW_106-01_23,900873,0,0
"106",1522_SW,1522_37292,"Skotniki Szkoła",,0,SW_106-01_24,900874,0,0
"106",1522_SW,1522_37296,"Łagiewniki",,1,SW_106-01_25,900873,0,0
"106",1522_SW,1522_37299,"Skotniki Szkoła",,0,SW_106-01_26,900874,0,0
"106",1522_SW,1522_37302,"Łagiewniki",,1,SW_106-01_27,900873,0,0
"106",1522_SW,1522_37305,"Skotniki Szkoła",,0,SW_106-01_28,900874,0,0
"106",1522_SW,1522_37309,"Łagiewniki",,1,SW_106-01_29,900873,0,0
"106",1522_SW,1522_37310,"Skotniki Szkoła",,0,SW_106-01_30,900874,0,0
"106",1522_SW,1522_37314,"Łagiewniki",,1,SW_106-01_31,900873,0,0
"106",1522_SW,1522_37318,"Skotniki Szkoła",,0,SW_106-01_32,900874,0,0
"106",1522_SW,1522_37320,"Łagiewniki",,1,SW_106-01_33,900873,0,0
"106",1522_SW,1522_37324,"Skotniki Szkoła",,0,SW_106-01_34,900874,0,0
"106",1522_SW,1522_37327,"Łagiewniki",,1,SW_106-01_35,900873,0,0
"106",1522_SW,1522_36647,"Skotniki Szkoła",,0,SW_106-02_2,900874,0,0
"106",1523_SW,1523_187,"Skotniki Szkoła",,0,SW_106-02_2,902132,0,0
